sample_id,best_candidate,true_pattern,generated_pattern,true_m,generated_m,true_n,generated_n,true_tcrease,generated_tcrease,true_tpanel,generated_tpanel,true_W,generated_W,true_creaseE,generated_creaseE,true_panelE,generated_panelE,closed_loop_scaled_mse,closed_loop_selection_score
miura_00810,3,1.0,1.0,30.0,30.0,6.0,6.0,0.0007989423465915024,0.0008132416405715048,0.001911383937112987,0.0016667810268700123,0.003066009609028697,0.0021956844720989466,2126275840.0,1287665024.0,3946007808.0,4401508864.0,0.0004766033380292356,0.004643269814550877
miura_01567,1,1.0,1.0,30.0,30.0,9.0,9.0,0.0006819266127422452,0.0005745873786509037,0.003212700132280588,0.003043496748432517,0.0033666060771793127,0.002656425116583705,1071084672.0,1176563584.0,1214124416.0,1195400192.0,0.0014750572154298425,0.029600057750940323
miura_00125,2,1.0,1.0,36.0,36.0,9.0,9.0,0.0009470743243582547,0.0007841376936994493,0.0048785945400595665,0.00425779027864337,0.0015830608317628503,0.0012696029152721167,3508863488.0,4675721216.0,3515150592.0,4057145856.0,0.0029663837049156427,0.0029663837049156427
miura_01608,1,1.0,1.0,36.0,36.0,6.0,6.0,0.0005604412872344255,0.0008685701177455485,0.0013304059393703938,0.0014239017618820071,0.00289151375181973,0.0029409017879515886,4559291904.0,1006209344.0,1590562688.0,1650630272.0,0.000719640520401299,0.03509464114904404
miura_00529,13,1.0,1.0,30.0,36.0,12.0,12.0,0.0007955521577969193,0.0005982737638987601,0.0014447577996179461,0.001000364194624126,0.003067260142415762,0.0018673979211598635,2376334080.0,2760407040.0,1793810048.0,3714908160.0,0.0007287299958989024,0.038749564439058304
miura_00986,7,1.0,1.0,24.0,30.0,9.0,9.0,0.000563487526960671,0.0005838039796799421,0.005288991611450911,0.005758350715041161,0.001109856297262013,0.001865683007054031,4070425600.0,4267207936.0,2628246784.0,3090274816.0,0.004135440569370985,0.004135440569370985
miura_01294,4,1.0,1.0,36.0,36.0,12.0,12.0,0.0007132921018637717,0.0008533982327207923,0.0016388202784582973,0.0013489482225850224,0.00140871643088758,0.0013224165886640549,3695821568.0,2028180992.0,2862989824.0,4006448640.0,0.0029050211887806654,0.024259187281131744
miura_00252,11,1.0,1.0,36.0,30.0,12.0,12.0,0.0006604348891414702,0.0005603430909104645,0.0019154075998812914,0.0014693663688376546,0.003761569270864129,0.001717054983600974,1447075328.0,1348875776.0,4159546368.0,3981122560.0,0.0004331952950451523,0.028037361800670624
miura_01896,13,1.0,1.0,36.0,36.0,12.0,12.0,0.0006633075536228716,0.0005598744610324502,0.0028872108086943626,0.0021415208466351032,0.0024252922739833593,0.0014483609702438116,3661202688.0,3308478208.0,3544222976.0,4962552320.0,0.0005765919340774417,0.002139091957360506
miura_00889,0,1.0,1.0,36.0,36.0,9.0,9.0,0.0009252854506485164,0.0007595111383125186,0.002355734119191766,0.0014281225157901645,0.0035666152834892273,0.001360796159133315,3673186560.0,2510396416.0,1784974208.0,2951317760.0,0.0011255877325311303,0.02195892110466957
miura_00071,3,1.0,1.0,36.0,30.0,12.0,12.0,0.0009132467675954103,0.0009993299609050155,0.004034952260553837,0.00392324710264802,0.0012376416707411408,0.0010815693531185389,4588573184.0,3415014400.0,3183869952.0,3062590976.0,0.001139070838689804,0.001139070838689804
miura_00484,14,1.0,1.0,30.0,30.0,9.0,12.0,0.00085782865062356,0.0006952384719625115,0.0013932958245277405,0.0013473561266437173,0.0028737338725477457,0.001120746717788279,2073569792.0,1456677248.0,4523359744.0,3433411328.0,0.0020938501693308353,0.018760517239570618
miura_01533,11,1.0,1.0,24.0,24.0,6.0,6.0,0.0009725539712235332,0.0009501660242676735,0.002841169247403741,0.003004741622135043,0.003012595232576132,0.003313693916425109,2013406592.0,2256092160.0,4214807040.0,3856648448.0,0.0007181882974691689,0.0012390216579660773
miura_01545,6,1.0,1.0,30.0,30.0,6.0,6.0,0.0008610846125520766,0.0005716212326660752,0.0019228311721235514,0.001612135674804449,0.002045650966465473,0.0013064945815131068,1401124992.0,2982426112.0,1791051136.0,2475486720.0,0.0007568616420030594,0.011173528619110584
miura_00888,7,1.0,1.0,36.0,36.0,6.0,6.0,0.0006059641600586474,0.0007129114237613976,0.004233266226947308,0.004562014248222113,0.0013532893499359488,0.0016431395197287202,3327547136.0,2450146816.0,4436235264.0,4240940032.0,0.0004949627909809351,0.0004949627909809351
miura_00211,13,1.0,1.0,24.0,24.0,6.0,6.0,0.000721485645044595,0.0005735658924095333,0.001715242164209485,0.0015614415751770139,0.0031951407436281443,0.002410364802926779,3006717952.0,4446637568.0,3682132480.0,4467118592.0,0.0011059219250455499,0.00839758850634098
miura_00521,1,1.0,1.0,24.0,24.0,9.0,9.0,0.0009009539498947561,0.0008364844252355397,0.0012704654363915324,0.0012204585364088416,0.0015237079933285713,0.0014540705597028136,3896220672.0,4372132352.0,4251073536.0,4554885632.0,0.0020707156509160995,0.0176957156509161
miura_00851,10,1.0,1.0,24.0,30.0,12.0,12.0,0.000684960454236716,0.0009471409139223397,0.004047666676342487,0.00350358197465539,0.0010841479524970055,0.0014410581206902862,4799359488.0,1864906368.0,2289364992.0,3740033024.0,0.0005777844344265759,0.0005777844344265759
miura_00672,1,1.0,1.0,24.0,36.0,9.0,9.0,0.0006101516773924232,0.0007305983453989029,0.005598373711109161,0.0058016711845994,0.0010950439609587193,0.0025173008907586336,3405525504.0,2566316032.0,2514044160.0,3938209536.0,0.004823809023946524,0.004823809023946524
miura_00234,8,1.0,1.0,24.0,36.0,9.0,9.0,0.0008313406724482775,0.0008170401561073959,0.005216830410063267,0.0036385911516845226,0.001144862500950694,0.001069489517249167,4834713600.0,3087025920.0,1191118336.0,3023651840.0,0.004346450325101614,0.006429783534258604
miura_01183,12,1.0,1.0,36.0,36.0,6.0,6.0,0.0008272068225778639,0.0007553474279120564,0.002216885332018137,0.0020801862701773643,0.002091853879392147,0.0018502430757507682,3023915776.0,3401093120.0,4528023552.0,4825949184.0,0.0003384735609870404,0.0013801401946693659
miura_00653,2,1.0,1.0,30.0,30.0,6.0,6.0,0.0006817133398726583,0.0007475208840332925,0.00541280210018158,0.00546971894800663,0.0037281066179275513,0.003578419331461191,2146422272.0,1470296192.0,4488729088.0,4444691456.0,0.0009982269257307053,0.00412322673946619
miura_01454,10,1.0,1.0,24.0,24.0,9.0,9.0,0.0009738752851262689,0.0008830458391457796,0.003753820899873972,0.003249431261792779,0.0013751137303188443,0.0010737940901890397,3680993024.0,3912939776.0,3547406080.0,4301780480.0,0.0030072324443608522,0.0030072324443608522
miura_01661,12,1.0,1.0,24.0,24.0,6.0,6.0,0.0009242465021088719,0.0007633664063178003,0.005870637483894825,0.005779195111244917,0.0017722414340823889,0.001330921775661409,2552629760.0,3960869888.0,4881249280.0,4457564672.0,0.00886477343738079,0.01042727380990982
miura_00455,10,1.0,1.0,36.0,36.0,9.0,9.0,0.0006747443694621325,0.0005001584650017321,0.005110409110784531,0.0034347502514719963,0.0032180780544877052,0.0014352439902722836,3430861824.0,3376200192.0,2901573376.0,4429609472.0,0.0028165681287646294,0.0028165681287646294
miura_00290,4,1.0,1.0,24.0,24.0,6.0,6.0,0.0007423916831612587,0.0006787835736759007,0.0028113266453146935,0.001771444221958518,0.0036953026428818703,0.0015004765009507537,3788492288.0,2020788352.0,2259790080.0,3741011968.0,0.0004193437343928963,0.0025026770308613777
miura_01386,9,1.0,1.0,36.0,30.0,12.0,12.0,0.0007559749064967036,0.0008508219616487622,0.005667632445693016,0.005342482589185238,0.002352894516661763,0.0018834637012332678,3260391936.0,1597919360.0,4207844096.0,4141080576.0,0.046509455889463425,0.046509455889463425
miura_01848,6,1.0,1.0,30.0,24.0,6.0,6.0,0.0005448599113151431,0.0005887409206479788,0.0014859677758067846,0.0012830289779230952,0.002819385379552841,0.0010376799618825316,4945111552.0,2027351296.0,2617425152.0,2220212224.0,0.0012427475303411484,0.015305247157812119
miura_01338,4,1.0,1.0,30.0,30.0,12.0,12.0,0.000520783883985132,0.0006750373868271708,0.005578177515417337,0.005245334003120661,0.0030737463384866714,0.0032448985148221254,3651665152.0,1486185216.0,3607740160.0,4319267328.0,0.001026089652441442,0.004151089582592249
miura_01692,15,1.0,1.0,24.0,30.0,6.0,6.0,0.0009152938728220761,0.000636847922578454,0.005596816074103117,0.0034823950845748186,0.0031683582346886396,0.0017545738955959678,1343052800.0,1765524992.0,1089507200.0,2579656704.0,0.003811202012002468,0.006415368523448706
miura_00112,3,1.0,1.0,36.0,36.0,12.0,12.0,0.0009231955045834184,0.0006754869828000665,0.003910746891051531,0.0027148236986249685,0.002541233552619815,0.001300544012337923,2823262464.0,3467276544.0,3105421312.0,4422667264.0,0.00034994911402463913,0.0019124491373077035
miura_01276,9,1.0,1.0,36.0,36.0,6.0,6.0,0.0007848856621421874,0.0008748091640882194,0.005817917175590992,0.00493120402097702,0.003890874097123742,0.002830731449648738,2672906240.0,1223200768.0,1260513792.0,1701088128.0,0.002191174542531371,0.004274507984519005
miura_00345,1,1.0,1.0,36.0,24.0,9.0,9.0,0.0005313088186085224,0.0005696176667697728,0.0027523431926965714,0.002654555719345808,0.003532695583999157,0.001288166968151927,3427521792.0,1477864832.0,2177396480.0,1461725440.0,0.0021642358042299747,0.015705902129411697
miura_01610,14,1.0,1.0,24.0,24.0,12.0,12.0,0.0009849626803770661,0.0006215415196493268,0.0022873415146023035,0.0013762133894488215,0.0035570221953094006,0.0014780559577047825,1240895232.0,2258670592.0,2544589056.0,3850018560.0,0.0006882999441586435,0.021521633490920067
miura_01396,1,1.0,1.0,30.0,36.0,9.0,9.0,0.0008032459882088006,0.000711560423951596,0.0014406121335923672,0.001286837155930698,0.002722347155213356,0.002511746482923627,3573296640.0,3669962752.0,2738993920.0,3739528960.0,0.0006380140548571944,0.02928384765982628
miura_01055,12,1.0,1.0,30.0,36.0,9.0,9.0,0.0006599272601306438,0.0005604681209661067,0.0016278059920296073,0.0013570840237662196,0.0012463540770113468,0.0011158945271745324,3677498368.0,4509240320.0,1240724736.0,2127219968.0,0.002439034404233098,0.02743903361260891
miura_00759,0,1.0,1.0,30.0,30.0,12.0,12.0,0.0008322462672367692,0.000598484359215945,0.0029076237697154284,0.002223781542852521,0.0037721076514571905,0.0027612317353487015,2506905856.0,4298096640.0,2026903168.0,3166101248.0,0.0006034153047949076,0.016749247908592224
miura_01232,6,1.0,1.0,30.0,36.0,6.0,6.0,0.0009481294546276331,0.0007629782776348293,0.0032923000399023294,0.0019177234498783946,0.0020963249262422323,0.0010941686341539025,4981301248.0,4442828288.0,2261427456.0,4750033920.0,0.001240624231286347,0.0028031242545694113
miura_01987,3,1.0,1.0,36.0,36.0,12.0,12.0,0.0007922071381472051,0.0006664367974735796,0.0036611713003367186,0.0032475015614181757,0.003740419168025255,0.0028083743527531624,2552441088.0,2901996800.0,4493293056.0,4833800192.0,0.0008309046970680356,0.0008309046970680356
miura_01200,1,1.0,1.0,36.0,24.0,9.0,9.0,0.0007459071348421276,0.000662610458675772,0.0015273651806637645,0.0013054803712293506,0.002917456440627575,0.0014420299557968974,4916021248.0,4919633920.0,1728587520.0,1244206464.0,0.001471006078645587,0.042616840451955795
miura_00368,3,1.0,1.0,24.0,24.0,12.0,12.0,0.000626803666818887,0.0005291342386044562,0.001742869382724166,0.001638231799006462,0.002655326621606946,0.0023685612250119448,2722441216.0,3949217536.0,3365949952.0,3651302400.0,0.0006426535546779633,0.026684319600462914
miura_00787,8,1.0,1.0,24.0,24.0,6.0,6.0,0.0009431018843315542,0.0008890951285138726,0.0033510569483041763,0.00287090172059834,0.002315166173502803,0.0018013116205111146,4324191744.0,4060200448.0,3094001408.0,3612899840.0,0.0004566461720969528,0.0004566461720969528
miura_00070,7,1.0,1.0,30.0,30.0,6.0,6.0,0.0005693950224667788,0.0006515537388622761,0.0021104433108121157,0.0023426164407283068,0.0018230106215924025,0.0016697437968105078,2371014400.0,1532652160.0,4364889088.0,3527077376.0,0.0014606078621000051,0.004585607908666134
miura_01485,3,1.0,1.0,24.0,24.0,12.0,12.0,0.0005694306455552578,0.0005001584650017321,0.0035017698537558317,0.004205890465527773,0.003215489676222205,0.0037969902623444796,1409195648.0,2611072512.0,4169203712.0,3371382016.0,0.003004167228937149,0.01967083476483822
miura_01634,0,1.0,1.0,30.0,30.0,9.0,9.0,0.0009810604387894273,0.0007606330327689648,0.0033680403139442205,0.0022854814305901527,0.002657842356711626,0.0014140119310468435,3581983744.0,3996767232.0,3323821312.0,4895416320.0,0.0021793036721646786,0.0032209702767431736
miura_01757,0,1.0,1.0,30.0,36.0,12.0,12.0,0.0009625422535464168,0.0005770065472461283,0.0039587258361279964,0.0019547895062714815,0.003261542646214366,0.0011191997909918427,1779082752.0,2600782080.0,1463609984.0,3783792640.0,0.0026696433778852224,0.008919643238186836
miura_01179,5,1.0,1.0,36.0,36.0,9.0,9.0,0.0005164816975593567,0.0005594863323494792,0.004266302566975355,0.005062746815383434,0.002326784422621131,0.003338710404932499,2972715776.0,3101656576.0,3783069184.0,3430688000.0,0.007695571519434452,0.010820571333169937
miura_01493,12,1.0,1.0,24.0,24.0,9.0,9.0,0.0006381389684975147,0.0009282634127885103,0.0033035362139344215,0.004566881339997053,0.001034518820233643,0.0021300821099430323,3800802816.0,2210280448.0,2635216128.0,2065629568.0,0.002297436585649848,0.002297436585649848
miura_00428,15,1.0,1.0,36.0,36.0,9.0,9.0,0.0007756948471069336,0.0006428432534448802,0.004813388921320438,0.0034364615567028522,0.0038770309183746576,0.0018454755190759897,3702710016.0,2766972928.0,1363328768.0,2115894528.0,0.0018990335520356894,0.006586533505469561
miura_01029,1,1.0,1.0,30.0,36.0,6.0,6.0,0.0006969118840061128,0.0008719251491129398,0.005023708567023277,0.005630705039948225,0.00139996234793216,0.0032273447141051292,4828225024.0,4009647616.0,1186385664.0,1503943040.0,0.0006384355947375298,0.0027217690367251635
miura_00712,12,1.0,1.0,36.0,36.0,6.0,6.0,0.0008975179516710341,0.0009849723428487778,0.0010899080662056804,0.001022179494611919,0.003946032375097275,0.002893094439059496,3863456256.0,1610228224.0,1161230592.0,1246106496.0,0.0011462777620181441,0.05427127704024315
miura_00586,13,1.0,1.0,36.0,30.0,6.0,6.0,0.0005451483884826303,0.0005530326743610203,0.0032497793436050415,0.003478236962109804,0.0037632742896676064,0.0023906524293124676,1118391424.0,1006209344.0,1572009472.0,1367276032.0,0.004542487673461437,0.022771654650568962
miura_00717,9,1.0,1.0,24.0,36.0,12.0,12.0,0.0009161510970443487,0.0008557650144211948,0.002393031259998679,0.0015203907387331128,0.0017731223488226533,0.001523086684755981,4938145280.0,3810964480.0,1796051200.0,4803133440.0,0.005068844649940729,0.019131343811750412
miura_00516,15,1.0,1.0,24.0,24.0,9.0,9.0,0.0007999823428690434,0.0007298182463273406,0.0016705431044101715,0.0017697452567517757,0.003374222433194518,0.0032332774717360735,4230189056.0,4962684928.0,4353337344.0,3789840896.0,0.0003893805551342666,0.018618546426296234
miura_01295,10,1.0,1.0,24.0,24.0,12.0,12.0,0.0007822843617759645,0.0007916925242170691,0.002660323167219758,0.00125215167645365,0.00393581623211503,0.0011426826240494847,4174444544.0,1153984896.0,1399363328.0,2987692288.0,0.0010971571318805218,0.02349299006164074
miura_00794,9,1.0,1.0,30.0,30.0,12.0,12.0,0.0007375961868092418,0.0006722252583131194,0.0018244958482682705,0.0017774354200810194,0.002967222360894084,0.003094565821811557,3875535360.0,4755326464.0,3443034112.0,4216801792.0,0.0007276769611053169,0.02260267734527588
miura_01347,4,1.0,1.0,24.0,30.0,6.0,6.0,0.000788644072599709,0.0009364112047478557,0.0035746104549616575,0.0050778561271727085,0.001024614437483251,0.0028349594213068485,2033279104.0,2477447936.0,2373257472.0,2197470464.0,0.0007100527873262763,0.0007100527873262763
miura_01236,12,1.0,1.0,36.0,36.0,6.0,6.0,0.000635579985100776,0.0006168207619339228,0.004426414147019386,0.002795194275677204,0.0036983864847570658,0.0012002490693703294,3319541760.0,1118651392.0,1141144320.0,1993833984.0,0.0016572806052863598,0.008428113535046577
miura_01819,7,1.0,1.0,24.0,24.0,12.0,12.0,0.0009836209937930107,0.0009024916216731071,0.0028168940916657448,0.002587250666692853,0.00290113827213645,0.0026669602375477552,3319537408.0,4089863936.0,3251006464.0,2845163520.0,0.0008857236825861037,0.01286489050835371
miura_00369,13,1.0,1.0,30.0,24.0,12.0,12.0,0.0005121021531522274,0.0005722902715206146,0.002227623015642166,0.0030574530828744173,0.0036723327357321978,0.003625268582254648,1194453888.0,1091462016.0,4644651008.0,2433334272.0,0.0016926178941503167,0.03450511768460274
miura_01711,10,1.0,1.0,36.0,24.0,12.0,12.0,0.0007099538343027234,0.0005230082897469401,0.002129626926034689,0.0017358222976326942,0.0036622968036681414,0.001353755360469222,2831608576.0,3629664768.0,4214398464.0,3499452416.0,0.0036781649105250835,0.015136498026549816
miura_01932,4,1.0,1.0,30.0,30.0,9.0,9.0,0.0009462939342483878,0.0008204994956031442,0.002065605716779828,0.0015828544273972511,0.002868511015549302,0.0016445332439616323,4725630976.0,4085209088.0,3827998464.0,4881226240.0,0.0009422933217138052,0.010317292995750904
